OSEBuildingID;BuildingType;PrimaryPropertyType;PropertyName;Latitude;Longitude;YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking;PropertyGFABuilding(s);LargestPropertyUseType;ENERGYSTARScore;SiteEnergyUse(kBtu);SiteEnergyUseWN(kBtu);Electricity(kWh)
20234;Multifamily LR (1-4);Low-Rise Multifamily;Avenue Building;47.66112;-122.31285;1909;1;4;20260;0;20260;Multifamily Housing;;630214.3125;624285;184705.2031
20237;NonResidential;Retail Store;(ID20237) Big 5 Corp;47.66033;-122.31348;1900;1;3;32960;0;32960;Retail Store;71;813641;813641;238464.5
20241;NonResidential;Other;neptune theatre bldg;47.66097;-122.3139;1921;1;3;29636;0;29636;Other - Entertainment/Public Assembly;;688641.8125;688641.8125;201829.2969
20242;NonResidential;Hotel;Collegiana Hospitality House;47.66023;-122.31581;1930;1;3;20571;0;20571;Hotel;72;716279.6875;759756.5;209929.5
20243;Multifamily LR (1-4);Low-Rise Multifamily;La Mirada Apartments;47.65998;-122.31579;1956;1;4;23742;0;23742;Multifamily Housing;91;620154.375;668509.5;181756.7969
20246;Multifamily LR (1-4);Low-Rise Multifamily;CARLSTROM APARTMENTS;47.65909;-122.31691;1964;1;4;22344;0;22344;Multifamily Housing;84;635222.875;679473.625;186173.2031
20251;Multifamily LR (1-4);Low-Rise Multifamily;Forde Apartments;47.65915;-122.31579;1981;1;3;24492;0;24492;Multifamily Housing;67;585736.625;629576.3125;171669.5938
20252;Multifamily MR (5-9);Mid-Rise Multifamily;Escolier Apartments;47.65893;-122.31634;1962;1;5;31075;0;31075;Multifamily Housing;98;682088.875;734331.375;199908.7969
20258;Multifamily LR (1-4);Low-Rise Multifamily;Wellesley Apartments;47.65847;-122.3147;1925;1;3;28700;0;28700;Multifamily Housing;46;887017.125;956418.125;259969.7969
20263;Multifamily LR (1-4);Low-Rise Multifamily;Stanford Apartments;47.65848;-122.31397;1924;1;3;22542;0;22542;Multifamily Housing;95;659368.625;690908;121031.6016
20264;Multifamily LR (1-4);Low-Rise Multifamily;Campus Apartments;47.65874;-122.31395;1923;1;4;24680;0;24680;Multifamily Housing;88;803533.3125;868611.1875;131501.5
20265;Multifamily MR (5-9);Mid-Rise Multifamily;University Manor;47.65964;-122.31394;1928;1;8;63837;0;63837;Multifamily Housing;;2568377.75;2784970.5;461983.8125
20266;NonResidential;Worship Facility;University Temple United Methodist Church;47.65926;-122.31241;1926;1;2;47992;0;47992;Worship Facility;17;3040195.5;3518393.25;273747.9063
20267;Multifamily LR (1-4);Low-Rise Multifamily;LaPaz Aparements;47.65853;-122.3128;1916;1;3;22320;0;22320;Multifamily Housing;82;1646088.5;1821250.25;176656.5938
20273;NonResidential;Residence Hall;Brooklyn Plaza;47.65711;-122.31409;1993;1;3;28572;0;28572;Residence Hall/Dormitory;16;2717863.25;2759011.75;347941.0938
20274;Multifamily LR (1-4);Low-Rise Multifamily;Coho Apartments;47.65755;-122.31406;1964;1;4;26639;0;26639;Multifamily Housing;84;711594;755167;208556.2969
20279;Multifamily LR (1-4);Low-Rise Multifamily;Maverick Apt;47.65766;-122.31471;1963;1;4;34735;0;34735;Multifamily Housing;76;783355.125;841625.5;229588.2031
20280;Multifamily LR (1-4);Low-Rise Multifamily;The Tyee;47.6573;-122.31474;1963;1;4;25568;0;25568;Multifamily Housing;89;705948.3125;745974;206901.5938
20281;Multifamily LR (1-4);Low-Rise Multifamily;The Levere;47.65698;-122.31491;1927;1;3;25904;0;25904;Multifamily Housing;89;945745.6875;1012997.125;152560.5938
20296;Multifamily LR (1-4);Low-Rise Multifamily;Lee & Lee Apts;47.65807;-122.31713;1941;1;3;24548;0;24548;Multifamily Housing;85;811907.625;866224.1875;237956.5
20297;Multifamily MR (5-9);Mid-Rise Multifamily;Collage Place Apartments LLC;47.65769;-122.31702;1970;1;9;71827;0;71827;Multifamily Housing;77;1884194.625;2024001.75;552225.8125
20303;Multifamily MR (5-9);Mid-Rise Multifamily;Trinity 43rd AVE LLC;47.65972;-122.31807;2008;1;6;145350;0;145350;Multifamily Housing;;3897250.25;4052458.75;1063951
20304;Multifamily MR (5-9);Mid-Rise Multifamily;The Kennedy;47.66085;-122.31846;2004;1;7;169931;0;169931;Multifamily Housing;83;3091348.25;3202201.5;906022.1875
20307;Multifamily MR (5-9);Mid-Rise Multifamily;Allegro Apts 1;47.65732;-122.31827;1998;1;6;69452;0;69452;Multifamily Housing;89;2885740.5;3069203.75;647816.3125
20308;Multifamily MR (5-9);Mid-Rise Multifamily;Allegro Apts 2;47.65715;-122.31858;1999;1;6;47791;0;47791;Multifamily Housing;100;1144018.25;1187953.75;335292.5938
20309;Multifamily LR (1-4);Low-Rise Multifamily;Caribbean House;47.70801;-122.3175;1969;1;4;29683;0;29683;Multifamily Housing;53;957419.6875;1005687.125;268122.4063
20310;Multifamily MR (5-9);Mid-Rise Multifamily;Broxton;47.55694;-122.38652;2003;1;8;40791;0;40791;Multifamily Housing;;1731455.75;1845625.25;307395.8125
20311;Multifamily MR (5-9);Mid-Rise Multifamily;Lictonwood;47.69455;-122.35573;1971;1;5;56319;0;56319;Multifamily Housing;49;2681050.5;2892510;573611.375
20312;Multifamily LR (1-4);Low-Rise Multifamily;Telemark Apartments;47.66965;-122.39489;1975;1;4;30948;0;30948;Multifamily Housing;91;623322.3125;669900.5;182685.2969
20316;Multifamily LR (1-4);Low-Rise Multifamily;Fairhaven Apartments;47.66927;-122.39485;1988;1;4;39319;0;39319;Multifamily Housing;68;948224.625;997496.6875;277908.6875
20320;Multifamily LR (1-4);Low-Rise Multifamily;Island View;47.57602;-122.38712;1984;1;4;41443;0;41443;Multifamily Housing;12;1604129.75;1691910.125;470143.5
20321;Multifamily LR (1-4);Low-Rise Multifamily;(ID20321) Chambery Park Condomium Association;47.72971;-122.31089;1975;1;3;130680;0;130680;Multifamily Housing;7;3515821;3786654;1030428
20323;NonResidential;Residence Hall;Chancery Place Apartments;47.60817;-122.32654;1982;0;15;115775;31535;84240;Residence Hall/Dormitory;94;2882489.75;3042217.25;844809.3125
20324;NonResidential;Worship Facility;Temple Beth Am;47.68752;-122.29852;2000;1;2;31386;0;31386;Worship Facility;52;1128179.125;0;208229.2969
20325;Campus;K-12 School;University Prep Academy;47.687;-122.30013;1989;5;3;21500;0;21500;K-12 School;44;6689184;7109712.5;969429.1875
20330;Multifamily MR (5-9);Mid-Rise Multifamily;Charbonneau;47.61255;-122.3239;1989;1;5;140778;0;140778;Multifamily Housing;81;2834238.5;2993138;830667.6875
20340;Multifamily LR (1-4);Low-Rise Multifamily;Laurelhurst Apartments;47.66085;-122.28577;1961;4;4;30834;0;30834;Multifamily Housing;97;606111;650822.3125;177640.9063
20343;Multifamily MR (5-9);Mid-Rise Multifamily;Chatillon;47.62479;-122.36444;2002;1;5;21536;0;21536;Multifamily Housing;;464720.5938;464720.5938;136201.7969
20350;Multifamily LR (1-4);Low-Rise Multifamily;Arabelle;47.70395;-122.33471;1988;2;4;47873;0;47873;Multifamily Housing;32;1016146.875;1057211.625;297815.5938
20360;Multifamily LR (1-4);Low-Rise Multifamily;Cinnamon Ridge;47.54192;-122.38682;1985;1;4;39581;0;39581;Multifamily Housing;86;853314.5;918342.125;250092.0938
20361;Multifamily LR (1-4);Low-Rise Multifamily;Citadel Condominium Association;47.63785;-122.37352;1989;1;4;23177;0;23177;Multifamily Housing;;488515.4063;518426.5938;143175.7031
20362;Multifamily MR (5-9);Mid-Rise Multifamily;Citiscape Condominiums;47.63282;-122.34305;1991;1;5;54360;0;54360;Multifamily Housing;77;1544388.5;1652666.75;452634.3125
20367;Multifamily LR (1-4);Low-Rise Multifamily;City Lights on Harbor;47.58143;-122.3751;1990;1;3;70207;0;70207;Multifamily Housing;100;702481.375;702481.375;205885.5
20369;NonResidential;Small- and Mid-Sized Office;Emerald Landing I;47.64834;-122.33188;2012;1;2;84116;26497;57619;Office;68;2641681.75;2641681.75;763678
20372;NonResidential;Hotel;Hotel Andra;47.61345;-122.34068;1925;1;9;104000;0;104000;Hotel;8;8690648;9037184;1219174.125
20376;SPS-District K-12;K-12 School;Kimball Elementary;47.57405;-122.30301;1971;1;1;55206;0;55206;K-12 School;75;2345752.5;2644410.5;398548.1875
